location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,13.33,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,14750.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,7850.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1753.7,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,3250.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,163.21,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,23.67,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,575.93,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,812.96,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,525.93,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,65.0,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,83.33,2021-06-15,2021-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.33,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.33,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,35.67,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,27.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,18.78,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,13.33,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,14750.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,7850.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4036.11,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,193.33,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,23.67,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,600.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,800.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,550.0,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,65.74,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,83.33,2021-07-15,2021-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.33,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.33,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,35.67,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,27.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,22.81,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,13.48,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,14750.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,8017.71,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4425.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,193.33,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,23.67,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,600.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,800.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,550.0,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,70.8,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,83.33,2021-08-15,2021-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.33,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.33,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,35.67,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,27.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,25.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,14.81,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,14750.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,8697.37,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4425.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,193.33,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,23.67,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,600.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,800.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,550.0,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,75.96,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,83.33,2021-09-15,2021-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.22,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,31.17,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.17,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,25.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,15.5,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.25,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.25,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9000.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4425.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,195.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,24.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,550.0,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,766.67,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,516.67,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,79.17,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,82.5,2021-10-15,2021-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.33,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.33,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,35.67,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,26.9,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,25.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.01,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,19.5,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,19.07,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9000.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4422.08,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,193.33,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,26.36,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,566.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,750.0,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,576.67,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,82.17,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,78.33,2021-11-15,2021-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,16.33,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,37.33,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,35.94,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,25.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,20.67,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,20.13,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9000.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1550.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4425.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,193.33,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,29.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,580.0,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,763.46,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,626.92,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,83.33,2021-12-15,2022-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,78.33,2021-12-15,2022-01-14
