,date,price,unit,commodity_category,lat,lon,price_flag,admin2_name,aggregated_commodity_name,currency_code
218,2022-03-20,66.78658289682964,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
219,2022-03-27,66.16392176983986,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
220,2022-04-03,66.22832333506385,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
221,2022-04-10,66.10535233837234,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
222,2022-04-17,66.45984316819872,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
223,2022-04-24,66.45121626963987,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
224,2022-05-01,67.13948856326739,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
225,2022-05-08,67.82512678159993,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
226,2022-05-15,67.57121380921964,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
227,2022-05-22,69.57426212334182,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
228,2022-05-29,71.67333680733154,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
229,2022-06-05,72.97654005278343,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
230,2022-06-12,74.85887460178142,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
231,2022-06-19,76.27472603920539,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
232,2022-06-26,77.0749680320643,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
233,2022-07-03,78.4582722164874,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
234,2022-07-10,79.92217188857109,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
235,2022-07-17,80.06351381284786,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
236,2022-07-24,80.89022503668404,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
237,2022-07-31,81.16260811195797,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
238,2022-08-07,81.42400873067498,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
239,2022-08-14,81.88727296513154,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
240,2022-08-21,82.47274101323583,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
241,2022-08-28,83.81295669905019,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
242,2022-09-04,84.14983099075025,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
243,2022-09-11,84.42986725968181,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
244,2022-09-18,86.00608820298568,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
245,2022-09-25,87.73816025275069,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
246,2022-10-02,89.91869278124908,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
247,2022-10-09,92.51197843992183,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
248,2022-10-16,93.90391040959312,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
249,2022-10-23,94.26525658057187,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
250,2022-10-30,94.64917449898533,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
251,2022-11-06,94.66333182043594,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
252,2022-11-13,95.3807903001901,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
253,2022-11-20,95.14151136079812,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
254,2022-11-27,94.98465427609503,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
255,2022-12-04,95.88358881733595,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
256,2022-12-11,95.87329377946823,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
257,2022-12-18,96.00494857307874,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
258,2022-12-25,96.33918413352026,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
259,2023-01-01,96.43169775314502,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
260,2023-01-08,96.65758061958162,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
261,2023-01-15,96.88041901293147,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
262,2023-01-22,97.37090125967613,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
263,2023-01-29,97.6747912359148,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
264,2023-02-05,97.74557678564261,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
265,2023-02-12,98.50413012628131,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
266,2023-02-19,98.22763274387442,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
267,2023-02-26,98.49968051483613,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
268,2023-03-05,99.06434686767945,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
269,2023-03-12,98.82668813303293,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
270,2023-03-19,97.06476395991166,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
271,2023-03-26,94.0321389005034,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
272,2023-04-02,91.12724217459748,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
273,2023-04-09,88.28900878926245,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
274,2023-04-16,85.12064458338864,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
275,2023-04-23,83.90587325783287,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
276,2023-04-30,83.12595778004118,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
277,2023-05-07,81.16903113659528,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
278,2023-05-14,80.2301581870575,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
279,2023-05-21,80.32382801800937,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
280,2023-05-28,80.67595723957746,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
281,2023-06-04,80.47457390784957,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
282,2023-06-11,81.06421346743892,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
283,2023-06-18,81.47786032873417,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
284,2023-06-25,81.42392006276353,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
285,2023-07-02,81.75167620498725,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
286,2023-07-09,81.99123088636746,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
287,2023-07-16,81.7653400145315,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
288,2023-07-23,82.54162908628356,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
289,2023-07-30,82.1323603328708,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
290,2023-08-06,82.75332909908238,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
291,2023-08-13,83.30715979444048,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
292,2023-08-20,84.58103576503646,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
293,2023-08-27,85.12819257898876,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
294,2023-09-03,86.11116488142643,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
295,2023-09-10,87.131677640446,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
296,2023-09-17,89.0355929213701,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
297,2023-09-24,93.5856966069255,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
298,2023-10-01,97.37589981177966,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
299,2023-10-08,101.59143829346608,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
300,2023-10-15,105.53939724314783,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
301,2023-10-22,105.41600950331265,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
302,2023-10-29,105.9938638758933,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
303,2023-11-05,105.77020047383195,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
304,2023-11-12,105.65618604258282,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
305,2023-11-19,106.24311405352022,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
306,2023-11-26,106.14845535831577,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
307,2023-12-03,106.48303570196582,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
308,2023-12-10,106.6014441016298,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
309,2023-12-17,106.4597021536672,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
310,2023-12-24,105.57794897836916,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
311,2023-12-31,104.30837183426027,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
312,2024-01-07,103.21186112832669,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
313,2024-01-14,102.16496142602274,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
314,2024-01-21,101.47585407825416,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
315,2024-01-28,100.05137270239632,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
316,2024-02-04,98.68646423046427,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
317,2024-02-11,97.63277766391752,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
318,2024-02-18,95.12015533063337,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
319,2024-02-25,92.18138889154655,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
320,2024-03-03,89.72636586385472,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
321,2024-03-10,86.33083251225605,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
322,2024-03-17,83.76206005623261,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
323,2024-03-24,81.58790671478783,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
324,2024-03-31,79.57667731230073,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
325,2024-04-07,77.2496768035421,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
326,2024-04-14,75.37592457539685,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
327,2024-04-21,75.61637454088749,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
328,2024-04-28,75.75761506105906,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
329,2024-05-05,76.13643765173629,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
330,2024-05-12,76.9856439069403,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
331,2024-05-19,76.72846794701553,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
332,2024-05-26,77.39399188948535,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
333,2024-06-02,78.09359811072564,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
334,2024-06-09,78.33490869535248,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
335,2024-06-16,79.45884915308491,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
336,2024-06-23,78.9964489176484,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
337,2024-06-30,79.21243938400087,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
338,2024-07-07,79.03779051173865,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
339,2024-07-14,79.9749948627808,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
340,2024-07-21,79.84099528284489,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
341,2024-07-28,79.84037848902024,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
342,2024-08-04,79.99479101617437,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
343,2024-08-11,80.26686834715474,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
344,2024-08-18,79.9101363668074,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
345,2024-08-25,80.01481574938934,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
346,2024-09-01,80.0266548276058,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
347,2024-09-08,80.97097312903921,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
348,2024-09-15,80.77300286655294,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
349,2024-09-22,80.47718161852995,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
350,2024-09-29,81.07799948453341,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
351,2024-10-06,81.485575596273,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
352,2024-10-13,81.79928924442382,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
353,2024-10-20,82.85582861873348,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
354,2024-10-27,83.37235681276333,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
355,2024-11-03,84.54259095264143,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
356,2024-11-10,85.74064883526998,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
357,2024-11-17,86.53933348641785,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
358,2024-11-24,87.07742797866538,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
359,2024-12-01,87.74337940186797,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
360,2024-12-08,88.30421920735793,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
361,2024-12-15,89.1132394306301,KG,pulses and nuts,16.640389,-12.498493,aggregate,Barkeol,Beans (niebe),MRU
362,2018-12-16,10.163624104032955,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
363,2018-12-23,10.22882930779143,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
364,2018-12-30,10.133587666093948,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
365,2019-01-06,10.205903666111661,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
366,2019-01-13,10.086213622862331,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
367,2019-01-20,10.417487212162374,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
368,2019-01-27,10.394948473217452,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
369,2019-02-03,10.406935749878308,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
370,2019-02-10,10.584538326226632,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
371,2019-02-17,10.646211090537347,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
372,2019-02-24,10.631238890362006,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
373,2019-03-03,10.729140946102133,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
374,2019-03-10,10.864455152887741,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
375,2019-03-17,10.985694944966008,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
376,2019-03-24,11.060804045166709,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
377,2019-03-31,11.36452922760247,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
378,2019-04-07,11.283177898447844,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
379,2019-04-14,11.357503641151437,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
380,2019-04-21,11.353487979019002,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
381,2019-04-28,11.576634358188263,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
382,2019-05-05,11.732427899881385,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
383,2019-05-12,11.76602306921076,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
384,2019-05-19,11.779694825682538,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
385,2019-05-26,11.898051510781105,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
386,2019-06-02,11.963726479009255,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
387,2019-06-09,12.126423497972,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
388,2019-06-16,12.152924149102926,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
389,2019-06-23,12.211119330430474,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
390,2019-06-30,12.199917610934541,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
391,2019-07-07,12.2420089331792,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
392,2019-07-14,12.233395358918415,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
393,2019-07-21,12.196982997269778,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
394,2019-07-28,12.007578650500825,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
395,2019-08-04,12.160530766164591,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
396,2019-08-11,11.997664334122774,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
397,2019-08-18,11.871054420529164,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
398,2019-08-25,11.851728543524814,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
399,2019-09-01,11.75373974344872,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
400,2019-09-08,11.724027586366214,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
401,2019-09-15,11.50387713636268,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
402,2019-09-22,11.458808064282008,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
403,2019-09-29,11.31450252109863,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
404,2019-10-06,11.15126576898414,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
405,2019-10-13,11.102176797916796,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
406,2019-10-20,10.878764758301255,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
407,2019-10-27,10.756009131999567,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
408,2019-11-03,10.548489748860478,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
409,2019-11-10,10.422398515267895,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
410,2019-11-17,10.282781702359847,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
411,2019-11-24,10.235490354117525,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
412,2019-12-01,10.238773104191106,KG,non-food,16.640389,-12.498493,aggregate,Barkeol,Feed (flour),MRU
